customer_id,customer_name,age,city,state,account_type,application_date,vkyc_start_time,vkyc_end_time,agent_id,agent_name,document_type,document_status,face_match_score,liveness_score,audio_clarity_score,network_quality,fraud_flag,fraud_reason,kyc_status,rejection_reason,turnaround_minutes,escalation_flag,customer_income_band
CUST100637,Ehsaan Baral,45,Jaipur,Rajasthan,Current,01-05-2026,01-05-2026 16:17,01-05-2026 16:25,AG1020,Azad Sahota,Aadhaar,Valid,64.48,90.05,82.99,Good,No,,Rejected,Face mismatch,8,No,3-6L
CUST100638,Nitara Divan,42,Hyderabad,Telangana,Current,11-05-2026,11-05-2026 22:40,11-05-2026 23:13,AG1041,Siya Master,Driving License,Valid,97.63,86.76,83.27,Average,No,,Approved,,33,No,0-3L
CUST100639,Alia Ramachandran,58,Kolkata,West Bengal,Savings,30-04-2026,30-04-2026 02:24,30-04-2026 02:40,AG1047,Kimaya Balay,Passport,Valid,98.29,77.43,61.67,Average,No,,Approved,,16,No,6-10L
CUST100640,Ivan Sant,44,Mumbai,Maharashtra,Salary,15-04-2026,15-04-2026 07:34,15-04-2026 08:28,AG1020,Azad Sahota,Passport,Valid,69.04,75.17,86.85,Good,No,,Rejected,Face mismatch,54,No,10L+
CUST100641,Stuvan Kapoor,64,Delhi,Delhi,Current,05-04-2026,05-04-2026 16:14,05-04-2026 16:56,AG1031,Purab Reddy,Driving License,Valid,64.95,75.77,76.91,Average,No,,Rejected,Face mismatch,42,No,3-6L
CUST100642,Samiha Virk,57,Delhi,Delhi,Current,20-04-2026,20-04-2026 12:27,20-04-2026 12:47,AG1045,Faiyaz Bose,Passport,Valid,84.81,91.97,85.15,Good,No,,Approved,,20,No,6-10L
CUST100643,Mannat Kalla,32,Hyderabad,Telangana,Current,01-04-2026,01-04-2026 03:25,01-04-2026 03:58,AG1049,Eva Dass,PAN,Expired,71.88,99.15,66.66,Average,No,,Rejected,Document invalid,33,No,0-3L
CUST100644,Navya Sule,25,Kolkata,West Bengal,Salary,24-02-2026,24-02-2026 12:32,24-02-2026 13:21,AG1025,Ishaan Goyal,Passport,Valid,93.01,99.54,77.4,Average,No,,Approved,,49,No,10L+
CUST100645,Dhanuk Sampath,62,Chennai,Tamil Nadu,Savings,21-02-2026,21-02-2026 11:10,21-02-2026 11:21,AG1029,Hazel Sethi,Passport,Valid,86.41,81.87,54.87,Poor,No,,Rejected,Low audio quality,11,No,6-10L
CUST100646,Tejas Kunda,64,Lucknow,Uttar Pradesh,Savings,26-01-2026,26-01-2026 01:57,26-01-2026 02:20,AG1027,Rati Sanghvi,PAN,Valid,68.04,65.78,60.91,Average,Yes,Deepfake suspicion,Rejected,Deepfake suspicion,23,No,10L+
CUST100647,Aniruddh Bora,23,Bengaluru,Karnataka,Savings,18-01-2026,18-01-2026 12:24,18-01-2026 13:49,AG1015,Lavanya Deo,Passport,Valid,63.05,62.09,99.01,Poor,No,,Rejected,Face mismatch,85,Yes,10L+
CUST100648,Arhaan Bhatnagar,61,Hyderabad,Telangana,Salary,14-03-2026,14-03-2026 06:01,14-03-2026 07:29,AG1017,Uthkarsh Baral,Aadhaar,Valid,81.71,66.88,87.26,Good,No,,Approved,,88,Yes,10L+
CUST100649,Miraan Sood,65,Jaipur,Rajasthan,Salary,08-03-2026,08-03-2026 20:53,08-03-2026 22:11,AG1017,Uthkarsh Baral,PAN,Valid,58.7,79.52,83.44,Good,No,,Rejected,Face mismatch,78,Yes,10L+
CUST100650,Taran Handa,65,Mumbai,Maharashtra,Savings,25-05-2026,25-05-2026 15:48,25-05-2026 17:01,AG1025,Ishaan Goyal,PAN,Valid,76.69,85.72,71.68,Good,No,,Approved,,73,Yes,3-6L
CUST100651,Lavanya Bose,59,Kolkata,West Bengal,Salary,12-04-2026,12-04-2026 07:12,12-04-2026 08:41,AG1011,Ranbir Brahmbhatt,Aadhaar,Valid,91.39,79.49,75.95,Good,No,,Approved,,89,Yes,0-3L
CUST100652,Tushar Grewal,53,Delhi,Delhi,Current,01-01-2026,02-01-2026 00:27,02-01-2026 00:36,AG1007,Madhup Kapur,PAN,Valid,69.08,61.56,78.75,Good,No,,Rejected,Face mismatch,9,No,0-3L
CUST100653,Tarini Barad,57,Pune,Maharashtra,Current,25-06-2026,25-06-2026 22:53,25-06-2026 23:35,AG1008,Zoya Virk,Aadhaar,Mismatch,98.77,86.26,62.42,Good,No,,Rejected,Document invalid,42,No,10L+
CUST100654,Eva Goswami,34,Pune,Maharashtra,Savings,06-04-2026,06-04-2026 05:30,06-04-2026 05:59,AG1019,Kashvi Char,Aadhaar,Valid,70.77,81.47,60.49,Poor,Yes,Deepfake suspicion,Rejected,Deepfake suspicion,29,No,3-6L
CUST100655,Saksham Sachar,26,Lucknow,Uttar Pradesh,Current,11-04-2026,11-04-2026 12:30,11-04-2026 12:55,AG1029,Hazel Sethi,Passport,Valid,67.43,89.09,71.1,Good,No,,Rejected,Face mismatch,25,No,10L+
CUST100656,Nishith Bhandari,30,Kolkata,West Bengal,Current,21-06-2026,21-06-2026 05:16,21-06-2026 06:43,AG1026,Lakshay Sampath,PAN,Valid,64.13,85.12,63.47,Good,No,,Rejected,Face mismatch,87,Yes,3-6L
CUST100657,Sara Chander,38,Kolkata,West Bengal,Savings,10-03-2026,10-03-2026 23:41,11-03-2026 00:32,AG1049,Eva Dass,Driving License,Valid,66.09,70.78,76.57,Poor,No,,Rejected,Face mismatch,51,No,6-10L
CUST100658,Ela Hari,54,Hyderabad,Telangana,Current,19-02-2026,19-02-2026 19:36,19-02-2026 20:20,AG1006,Jhanvi Chaudhary,Aadhaar,Valid,98.88,68.87,97.59,Good,No,,Approved,,44,No,10L+
CUST100659,Prerak Soman,58,Lucknow,Uttar Pradesh,Savings,07-06-2026,07-06-2026 13:35,07-06-2026 14:48,AG1030,Ishaan Kashyap,Driving License,Valid,82.21,95.77,58.54,Good,No,,Rejected,Low audio quality,73,Yes,10L+
CUST100660,Renee Kapoor,59,Chennai,Tamil Nadu,Current,02-01-2026,02-01-2026 18:57,02-01-2026 19:49,AG1043,Madhup Biswas,Passport,Valid,61.97,65.04,68.94,Good,No,,Rejected,Face mismatch,52,No,3-6L
CUST100661,Manjari Dhar,26,Jaipur,Rajasthan,Current,03-02-2026,03-02-2026 08:56,03-02-2026 09:30,AG1040,Nishith Sharma,Driving License,Valid,90.77,80.04,63.79,Poor,No,,Approved,,34,No,6-10L
CUST100662,Krish Bhat,48,Kolkata,West Bengal,Salary,21-05-2026,21-05-2026 07:23,21-05-2026 08:38,AG1000,Anay Shanker,Aadhaar,Valid,83.43,63.06,62,Average,Yes,Document tampering,Rejected,Document tampering,75,Yes,10L+
CUST100663,Devansh Kara,55,Ahmedabad,Gujarat,Salary,19-06-2026,19-06-2026 19:27,19-06-2026 19:32,AG1044,Divij Shroff,Aadhaar,Valid,77.3,87.34,83.84,Good,No,,Approved,,5,No,10L+
CUST100664,Riya Kapadia,25,Pune,Maharashtra,Current,14-02-2026,14-02-2026 12:37,14-02-2026 13:49,AG1011,Ranbir Brahmbhatt,Aadhaar,Valid,96.24,99.87,97.25,Average,No,,Approved,,72,Yes,3-6L
CUST100665,Zoya Sanghvi,51,Delhi,Delhi,Current,04-04-2026,04-04-2026 13:05,04-04-2026 13:25,AG1019,Kashvi Char,Aadhaar,Valid,73.94,75.13,68.66,Poor,No,,Approved,,20,No,6-10L
CUST100666,Nitya Ghose,21,Chennai,Tamil Nadu,Salary,08-02-2026,08-02-2026 18:54,08-02-2026 20:01,AG1022,Mehul Verma,Aadhaar,Mismatch,80.48,68.68,65.24,Average,No,,Rejected,Document invalid,67,Yes,0-3L
CUST100667,Ira Madan,53,Jaipur,Rajasthan,Savings,01-03-2026,01-03-2026 20:06,01-03-2026 20:36,AG1033,Manikya Tara,Passport,Valid,55.23,95.52,59.31,Good,No,,Rejected,Face mismatch,30,No,0-3L
CUST100668,Rohan Varghese,49,Kolkata,West Bengal,Salary,23-01-2026,23-01-2026 15:01,23-01-2026 15:29,AG1006,Jhanvi Chaudhary,Driving License,Valid,61.97,86.2,61.3,Good,No,,Rejected,Face mismatch,28,No,6-10L
CUST100669,Riya Savant,42,Jaipur,Rajasthan,Savings,30-01-2026,30-01-2026 11:21,30-01-2026 11:43,AG1026,Lakshay Sampath,PAN,Valid,74.44,74.33,93.53,Good,No,,Approved,,22,No,10L+
CUST100670,Yashvi Golla,46,Delhi,Delhi,Salary,02-05-2026,02-05-2026 07:07,02-05-2026 07:28,AG1048,Vaibhav Raju,Driving License,Valid,97.99,99.22,55.94,Poor,No,,Rejected,Low audio quality,21,No,6-10L
CUST100671,Gatik Chaudhry,21,Kolkata,West Bengal,Current,24-01-2026,24-01-2026 22:25,24-01-2026 23:13,AG1038,Vivaan Wagle,Aadhaar,Valid,90.51,65.03,67.21,Poor,No,,Approved,,48,No,10L+
CUST100672,Miraan Subramanian,48,Jaipur,Rajasthan,Savings,22-02-2026,22-02-2026 17:18,22-02-2026 17:56,AG1042,Keya Iyengar,PAN,Valid,89.09,69.89,57.62,Good,No,,Rejected,Low audio quality,38,No,3-6L
CUST100673,Anay Gole,30,Jaipur,Rajasthan,Current,09-05-2026,09-05-2026 16:15,09-05-2026 16:24,AG1012,Tarini Ganguly,PAN,Valid,86.41,80.04,59.06,Average,No,,Rejected,Low audio quality,9,No,6-10L
CUST100674,Anahita Suri,24,Bengaluru,Karnataka,Current,23-04-2026,23-04-2026 05:49,23-04-2026 06:01,AG1041,Siya Master,PAN,Valid,57.28,76.25,65.32,Good,No,,Rejected,Face mismatch,12,No,10L+
CUST100675,Manjari Wagle,38,Mumbai,Maharashtra,Salary,19-02-2026,19-02-2026 01:08,19-02-2026 01:40,AG1030,Ishaan Kashyap,Aadhaar,Valid,70.73,76.68,65.99,Good,Yes,Document tampering,Rejected,Document tampering,32,No,6-10L
CUST100676,Chirag Dubey,44,Mumbai,Maharashtra,Salary,20-03-2026,20-03-2026 11:03,20-03-2026 11:24,AG1023,Vaibhav Dewan,Aadhaar,Valid,77.01,73.34,55.58,Good,No,,Rejected,Low audio quality,21,No,6-10L
CUST100677,Saanvi Sem,62,Lucknow,Uttar Pradesh,Savings,07-04-2026,07-04-2026 07:56,07-04-2026 08:16,AG1037,Lakshit Sagar,Aadhaar,Valid,84.13,68.38,69.2,Good,No,,Approved,,20,No,0-3L
CUST100678,Eshani Jha,33,Hyderabad,Telangana,Current,09-05-2026,09-05-2026 07:40,09-05-2026 08:04,AG1008,Zoya Virk,Driving License,Mismatch,58.35,81.81,67.14,Poor,No,,Rejected,Document invalid,24,No,0-3L
CUST100679,Kashvi Bansal,51,Ahmedabad,Gujarat,Current,10-05-2026,10-05-2026 13:35,10-05-2026 13:55,AG1004,Aniruddh Batra,Passport,Expired,89.02,93.76,78.02,Average,No,,Rejected,Document invalid,20,No,10L+
CUST100680,Samar Rege,64,Ahmedabad,Gujarat,Salary,19-06-2026,19-06-2026 14:08,19-06-2026 14:37,AG1031,Purab Reddy,Passport,Valid,62.48,70.94,98.37,Average,No,,Rejected,Face mismatch,29,No,10L+
CUST100681,Alisha Kaul,34,Ahmedabad,Gujarat,Salary,26-06-2026,26-06-2026 20:52,26-06-2026 20:57,AG1036,Jiya Vora,Driving License,Valid,88.63,75.33,88.97,Good,No,,Approved,,5,No,3-6L
CUST100682,Gokul Vyas,35,Bengaluru,Karnataka,Savings,10-06-2026,10-06-2026 03:04,10-06-2026 03:43,AG1010,Rasha Kakar,Passport,Expired,75.4,88.24,76.25,Average,No,,Rejected,Document invalid,39,No,0-3L
CUST100683,Tiya Bhattacharyya,62,Ahmedabad,Gujarat,Current,13-02-2026,13-02-2026 09:25,13-02-2026 09:56,AG1000,Anay Shanker,Passport,Expired,61.64,95.26,96.36,Good,Yes,Duplicate identity,Rejected,Duplicate identity,31,No,0-3L
CUST100684,Damini Vig,21,Lucknow,Uttar Pradesh,Current,26-06-2026,27-06-2026 00:29,27-06-2026 01:15,AG1040,Nishith Sharma,PAN,Valid,97.4,95.27,63.2,Good,No,,Approved,,46,No,0-3L
CUST100685,Gatik Lad,61,Hyderabad,Telangana,Salary,13-05-2026,14-05-2026 00:06,14-05-2026 01:34,AG1040,Nishith Sharma,Aadhaar,Valid,98.53,81.44,98.94,Good,No,,Approved,,88,Yes,6-10L
CUST100686,Romil Butala,51,Ahmedabad,Gujarat,Savings,07-02-2026,07-02-2026 14:28,07-02-2026 15:28,AG1009,Tara Swaminathan,Driving License,Valid,69.53,68.14,81.49,Good,No,,Rejected,Face mismatch,60,No,6-10L
CUST100687,Samarth Savant,59,Jaipur,Rajasthan,Savings,03-02-2026,03-02-2026 02:01,03-02-2026 02:28,AG1043,Madhup Biswas,PAN,Valid,93.63,67.54,74.53,Good,Yes,Duplicate identity,Rejected,Duplicate identity,27,No,10L+
CUST100688,Shray Lad,45,Mumbai,Maharashtra,Savings,27-01-2026,27-01-2026 03:13,27-01-2026 04:35,AG1024,Myra Tiwari,PAN,Valid,75.39,85.74,70.13,Good,No,,Approved,,82,Yes,0-3L
CUST100689,Dhanush Dass,27,Mumbai,Maharashtra,Salary,31-05-2026,31-05-2026 11:20,31-05-2026 12:41,AG1000,Anay Shanker,Aadhaar,Valid,83.87,61.75,62.42,Average,No,,Approved,,81,Yes,0-3L
CUST100690,Myra Majumdar,65,Pune,Maharashtra,Current,05-06-2026,05-06-2026 07:06,05-06-2026 07:42,AG1034,Zara Dugar,PAN,Valid,61.24,90.31,94.62,Good,No,,Rejected,Face mismatch,36,No,0-3L
CUST100691,Gokul Rattan,45,Ahmedabad,Gujarat,Savings,23-01-2026,23-01-2026 09:46,23-01-2026 09:54,AG1027,Rati Sanghvi,Driving License,Valid,59.61,71.84,75.58,Average,No,,Rejected,Face mismatch,8,No,3-6L
CUST100692,Mannat Loke,43,Pune,Maharashtra,Savings,30-04-2026,30-04-2026 07:56,30-04-2026 08:29,AG1018,Mishti Ranganathan,Aadhaar,Valid,94.38,75.35,94.21,Good,No,,Approved,,33,No,0-3L
CUST100693,Damini Rege,48,Lucknow,Uttar Pradesh,Savings,02-03-2026,02-03-2026 18:19,02-03-2026 19:40,AG1043,Madhup Biswas,PAN,Valid,96.43,63.38,52.17,Good,No,,Rejected,Low audio quality,81,Yes,3-6L
CUST100694,Kiara Mannan,62,Chennai,Tamil Nadu,Savings,24-04-2026,24-04-2026 19:21,24-04-2026 19:35,AG1009,Tara Swaminathan,Passport,Mismatch,94.22,70.82,74.96,Good,No,,Rejected,Document invalid,14,No,0-3L
CUST100695,Jayan Sahni,41,Pune,Maharashtra,Savings,27-01-2026,27-01-2026 22:29,27-01-2026 23:09,AG1005,Mehul Krishnan,Aadhaar,Valid,90.7,98.96,90.73,Good,No,,Approved,,40,No,3-6L
CUST100696,Jivika Bail,56,Delhi,Delhi,Current,20-05-2026,20-05-2026 18:14,20-05-2026 18:50,AG1026,Lakshay Sampath,Passport,Valid,77.14,79.2,98.64,Good,No,,Approved,,36,No,10L+
CUST100697,Dhanush Bajaj,44,Ahmedabad,Gujarat,Savings,08-04-2026,08-04-2026 05:08,08-04-2026 05:41,AG1015,Lavanya Deo,Driving License,Valid,91.8,75.35,79.05,Good,No,,Approved,,33,No,0-3L
CUST100698,Nehmat Cheema,30,Hyderabad,Telangana,Salary,04-06-2026,04-06-2026 20:21,04-06-2026 20:43,AG1029,Hazel Sethi,Passport,Valid,76.23,65.33,55.51,Good,No,,Rejected,Low audio quality,22,No,6-10L
CUST100699,Miraya Reddy,27,Kolkata,West Bengal,Salary,14-02-2026,14-02-2026 03:56,14-02-2026 04:48,AG1044,Divij Shroff,PAN,Valid,57.5,65.5,98.1,Average,Yes,Synthetic voice,Rejected,Synthetic voice,52,No,0-3L
CUST100700,Charvi Walia,29,Lucknow,Uttar Pradesh,Salary,14-01-2026,14-01-2026 11:20,14-01-2026 11:44,AG1030,Ishaan Kashyap,Aadhaar,Valid,94,61.2,68.26,Average,Yes,Synthetic voice,Rejected,Synthetic voice,24,No,3-6L
CUST100701,Nayantara Dora,32,Ahmedabad,Gujarat,Salary,08-05-2026,08-05-2026 04:43,08-05-2026 06:10,AG1038,Vivaan Wagle,Aadhaar,Valid,87.37,77.71,82.24,Good,No,,Approved,,87,Yes,0-3L
CUST100702,Nirvaan Swaminathan,38,Delhi,Delhi,Savings,02-01-2026,03-01-2026 00:19,03-01-2026 00:53,AG1010,Rasha Kakar,Passport,Mismatch,85.46,94.95,77.71,Average,No,,Rejected,Document invalid,34,No,10L+
CUST100703,Rohan Karan,31,Ahmedabad,Gujarat,Savings,10-03-2026,10-03-2026 17:52,10-03-2026 18:37,AG1024,Myra Tiwari,Aadhaar,Valid,72.94,62.23,69.61,Average,No,,Approved,,45,No,10L+
CUST100704,Prisha Balan,34,Pune,Maharashtra,Salary,28-04-2026,28-04-2026 18:09,28-04-2026 19:23,AG1004,Aniruddh Batra,Passport,Valid,59.86,63.1,80.16,Good,No,,Rejected,Face mismatch,74,Yes,0-3L
CUST100705,Advika Johal,24,Bengaluru,Karnataka,Current,18-05-2026,18-05-2026 19:14,18-05-2026 19:24,AG1002,Sara Behl,Passport,Valid,79.72,85.47,51.62,Good,No,,Rejected,Low audio quality,10,No,10L+
CUST100706,Anahi Chaudry,64,Mumbai,Maharashtra,Savings,21-06-2026,21-06-2026 18:55,21-06-2026 19:45,AG1044,Divij Shroff,PAN,Valid,70.98,71.27,69.91,Good,No,,Approved,,50,No,3-6L
CUST100707,Mahika Bora,30,Pune,Maharashtra,Salary,16-03-2026,16-03-2026 05:22,16-03-2026 05:31,AG1010,Rasha Kakar,Driving License,Valid,59.52,92.22,57.51,Average,No,,Rejected,Face mismatch,9,No,6-10L
CUST100708,Saanvi Dutta,29,Jaipur,Rajasthan,Current,15-01-2026,15-01-2026 09:58,15-01-2026 11:07,AG1028,Mahika Ravi,PAN,Valid,97.69,69.24,60.78,Average,No,,Approved,,69,Yes,6-10L
CUST100709,Yakshit Bhattacharyya,57,Chennai,Tamil Nadu,Salary,07-03-2026,07-03-2026 15:34,07-03-2026 16:56,AG1009,Tara Swaminathan,Driving License,Valid,74.3,95.54,88.71,Average,No,,Approved,,82,Yes,0-3L
CUST100710,Drishya Mand,25,Jaipur,Rajasthan,Current,18-01-2026,18-01-2026 19:18,18-01-2026 19:44,AG1010,Rasha Kakar,Aadhaar,Valid,89.33,72.35,93.38,Good,No,,Approved,,26,No,6-10L
CUST100711,Samar Dara,57,Lucknow,Uttar Pradesh,Current,08-03-2026,08-03-2026 04:10,08-03-2026 05:11,AG1007,Madhup Kapur,Driving License,Mismatch,63.03,90.8,62.9,Good,No,,Rejected,Document invalid,61,Yes,3-6L
CUST100712,Gatik Deol,64,Bengaluru,Karnataka,Current,08-03-2026,08-03-2026 05:52,08-03-2026 06:37,AG1005,Mehul Krishnan,Driving License,Valid,73.32,84.73,84.03,Good,No,,Approved,,45,No,6-10L
CUST100713,Nishith Bobal,27,Ahmedabad,Gujarat,Current,23-03-2026,23-03-2026 23:02,24-03-2026 00:18,AG1009,Tara Swaminathan,Aadhaar,Valid,99.41,61.7,98.87,Average,No,,Approved,,76,Yes,0-3L
CUST100714,Badal Dhillon,26,Kolkata,West Bengal,Savings,29-01-2026,29-01-2026 20:25,29-01-2026 21:38,AG1006,Jhanvi Chaudhary,Aadhaar,Valid,58.27,75.49,73.11,Good,No,,Rejected,Face mismatch,73,Yes,10L+
CUST100715,Mannat Kadakia,50,Mumbai,Maharashtra,Savings,17-06-2026,17-06-2026 02:25,17-06-2026 03:30,AG1017,Uthkarsh Baral,Passport,Mismatch,74.4,76.02,53.22,Good,No,,Rejected,Document invalid,65,Yes,0-3L
CUST100716,Indranil Talwar,24,Ahmedabad,Gujarat,Savings,29-01-2026,29-01-2026 09:27,29-01-2026 10:27,AG1013,Divij Gupta,Driving License,Valid,64.56,82.67,99.39,Good,No,,Rejected,Face mismatch,60,No,10L+
CUST100717,Kashvi Sen,34,Bengaluru,Karnataka,Salary,23-06-2026,23-06-2026 11:48,23-06-2026 12:50,AG1033,Manikya Tara,Aadhaar,Valid,67.09,85.36,54.18,Average,No,,Rejected,Face mismatch,62,Yes,10L+
CUST100718,Kanav Singh,55,Chennai,Tamil Nadu,Salary,03-02-2026,03-02-2026 14:02,03-02-2026 15:00,AG1030,Ishaan Kashyap,Passport,Valid,95.09,77.1,98.17,Good,No,,Approved,,58,No,10L+
CUST100719,Charvi Kurian,63,Delhi,Delhi,Salary,25-06-2026,25-06-2026 20:13,25-06-2026 21:36,AG1020,Azad Sahota,PAN,Valid,95.88,82.76,91.15,Good,No,,Approved,,83,Yes,3-6L
CUST100720,Charvi Wable,49,Pune,Maharashtra,Salary,03-01-2026,03-01-2026 14:18,03-01-2026 15:20,AG1040,Nishith Sharma,Driving License,Valid,96.84,79.93,65.82,Average,No,,Approved,,62,Yes,3-6L
CUST100721,Charvi Apte,57,Lucknow,Uttar Pradesh,Savings,18-01-2026,18-01-2026 17:49,18-01-2026 18:20,AG1043,Madhup Biswas,PAN,Valid,98.86,76.77,77.3,Good,No,,Approved,,31,No,3-6L
CUST100722,Vihaan Krishnan,55,Pune,Maharashtra,Current,29-05-2026,29-05-2026 04:14,29-05-2026 05:11,AG1022,Mehul Verma,Driving License,Valid,95.17,80.03,93.39,Good,No,,Approved,,57,No,6-10L
CUST100723,Nakul Chokshi,39,Ahmedabad,Gujarat,Salary,27-06-2026,27-06-2026 09:24,27-06-2026 10:53,AG1040,Nishith Sharma,PAN,Valid,96.5,78.31,68.66,Good,No,,Approved,,89,Yes,10L+
CUST100724,Badal Bakshi,60,Lucknow,Uttar Pradesh,Salary,20-06-2026,20-06-2026 19:44,20-06-2026 20:41,AG1031,Purab Reddy,Aadhaar,Valid,59.45,63.5,91.86,Poor,No,,Rejected,Face mismatch,57,No,0-3L
CUST100725,Bhamini Raju,51,Mumbai,Maharashtra,Savings,26-04-2026,26-04-2026 08:51,26-04-2026 09:44,AG1012,Tarini Ganguly,PAN,Valid,91.1,86.64,92.59,Good,No,,Approved,,53,No,0-3L
CUST100726,Reyansh Loyal,37,Pune,Maharashtra,Current,26-06-2026,26-06-2026 05:16,26-06-2026 07:58,AG1042,Keya Iyengar,Driving License,Valid,73.5,92.73,85.19,Poor,No,,Pending,Network issue,162,Yes,6-10L
CUST100727,Emir Kale,31,Kolkata,West Bengal,Salary,03-05-2026,03-05-2026 14:12,03-05-2026 15:33,AG1021,Trisha Dhillon,Passport,Expired,95.73,61.3,51.31,Good,No,,Rejected,Document invalid,81,Yes,6-10L
CUST100728,Prerak Seth,54,Kolkata,West Bengal,Savings,14-02-2026,14-02-2026 01:46,14-02-2026 02:13,AG1020,Azad Sahota,Driving License,Valid,63.63,85.71,91.43,Poor,No,,Rejected,Face mismatch,27,No,10L+
CUST100729,Tarini Jaggi,34,Kolkata,West Bengal,Savings,12-02-2026,12-02-2026 01:20,12-02-2026 01:58,AG1020,Azad Sahota,Driving License,Expired,60.66,64.72,78.85,Average,No,,Rejected,Document invalid,38,No,3-6L
CUST100730,Azad Iyer,36,Mumbai,Maharashtra,Salary,05-01-2026,05-01-2026 16:57,05-01-2026 18:00,AG1011,Ranbir Brahmbhatt,Aadhaar,Valid,89.5,66.11,80.9,Good,Yes,Duplicate identity,Rejected,Duplicate identity,63,Yes,6-10L
CUST100731,Jiya Mand,58,Hyderabad,Telangana,Savings,24-02-2026,24-02-2026 01:41,24-02-2026 02:04,AG1040,Nishith Sharma,Passport,Valid,65.99,91.12,89.3,Good,No,,Rejected,Face mismatch,23,No,0-3L
CUST100732,Taran Malhotra,52,Mumbai,Maharashtra,Savings,25-03-2026,25-03-2026 15:56,25-03-2026 16:27,AG1006,Jhanvi Chaudhary,Aadhaar,Valid,59.8,71.27,94.73,Good,No,,Rejected,Face mismatch,31,No,10L+
CUST100733,Devansh Hans,21,Kolkata,West Bengal,Savings,14-01-2026,14-01-2026 10:30,14-01-2026 10:55,AG1019,Kashvi Char,Passport,Valid,58.42,87.42,68.76,Poor,No,,Rejected,Face mismatch,25,No,3-6L
CUST100734,Tarini Maharaj,22,Lucknow,Uttar Pradesh,Salary,25-04-2026,25-04-2026 23:06,25-04-2026 23:26,AG1038,Vivaan Wagle,Aadhaar,Valid,60.25,73.68,67.34,Average,No,,Rejected,Face mismatch,20,No,3-6L
CUST100735,Misha Sangha,51,Bengaluru,Karnataka,Savings,05-04-2026,05-04-2026 08:15,05-04-2026 08:36,AG1017,Uthkarsh Baral,Aadhaar,Valid,64.69,74.56,94.93,Average,No,,Rejected,Face mismatch,21,No,6-10L
CUST100736,Gokul Bava,27,Mumbai,Maharashtra,Salary,05-03-2026,05-03-2026 12:22,05-03-2026 12:52,AG1025,Ishaan Goyal,Driving License,Mismatch,68.19,89.73,74.79,Good,No,,Rejected,Document invalid,30,No,6-10L
CUST100737,Umang Sundaram,45,Lucknow,Uttar Pradesh,Current,26-02-2026,26-02-2026 17:42,26-02-2026 18:27,AG1038,Vivaan Wagle,Driving License,Valid,97.73,79.46,94.14,Average,No,,Approved,,45,No,0-3L
CUST100738,Ivana Goswami,62,Hyderabad,Telangana,Salary,14-04-2026,14-04-2026 06:38,14-04-2026 07:35,AG1038,Vivaan Wagle,Aadhaar,Mismatch,83.34,62.56,58.36,Good,No,,Rejected,Document invalid,57,No,6-10L
CUST100739,Kiaan Ramachandran,41,Pune,Maharashtra,Savings,14-03-2026,14-03-2026 12:17,14-03-2026 13:09,AG1049,Eva Dass,PAN,Valid,91.25,77.13,59.3,Good,No,,Rejected,Low audio quality,52,No,3-6L
CUST100740,Damini Bahri,34,Bengaluru,Karnataka,Savings,27-02-2026,28-02-2026 01:25,28-02-2026 02:47,AG1033,Manikya Tara,PAN,Valid,69.73,78.57,89.76,Good,No,,Rejected,Face mismatch,82,Yes,3-6L
CUST100741,Armaan Biswas,24,Ahmedabad,Gujarat,Current,20-02-2026,20-02-2026 16:20,20-02-2026 17:05,AG1012,Tarini Ganguly,Driving License,Valid,94.57,94.31,53.74,Average,No,,Rejected,Low audio quality,45,No,3-6L
CUST100742,Zaina Khalsa,39,Jaipur,Rajasthan,Savings,09-01-2026,09-01-2026 13:02,09-01-2026 14:29,AG1029,Hazel Sethi,Driving License,Valid,60.56,66.83,66.34,Good,Yes,Deepfake suspicion,Rejected,Deepfake suspicion,87,Yes,0-3L
CUST100743,Indrajit Raman,43,Kolkata,West Bengal,Current,07-01-2026,07-01-2026 19:36,07-01-2026 20:19,AG1020,Azad Sahota,Driving License,Valid,78.63,73.46,50.81,Good,No,,Rejected,Low audio quality,43,No,6-10L
CUST100744,Shaan Ramesh,27,Mumbai,Maharashtra,Savings,12-04-2026,12-04-2026 08:50,12-04-2026 09:10,AG1039,Hridaan Deo,Driving License,Valid,82.43,75.69,84.82,Good,No,,Approved,,20,No,6-10L
CUST100745,Ishaan Hegde,24,Hyderabad,Telangana,Current,09-01-2026,09-01-2026 18:45,09-01-2026 19:37,AG1044,Divij Shroff,Driving License,Valid,59.71,72.88,84.38,Good,No,,Rejected,Face mismatch,52,No,0-3L
CUST100746,Kiara Ganguly,29,Bengaluru,Karnataka,Current,21-01-2026,21-01-2026 04:13,21-01-2026 04:35,AG1007,Madhup Kapur,Driving License,Valid,58.36,73.14,80.64,Poor,No,,Rejected,Face mismatch,22,No,10L+
CUST100747,Rhea Manda,41,Delhi,Delhi,Salary,18-05-2026,18-05-2026 03:18,18-05-2026 04:24,AG1017,Uthkarsh Baral,Aadhaar,Valid,98.27,76.49,72.34,Average,No,,Approved,,66,Yes,10L+
CUST100748,Anika Tandon,52,Jaipur,Rajasthan,Savings,11-02-2026,11-02-2026 02:52,11-02-2026 03:23,AG1004,Aniruddh Batra,PAN,Valid,68.27,63.3,77.93,Good,No,,Rejected,Face mismatch,31,No,0-3L
